Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Unit)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	KC (Single-KC-temp)	KC Category (Single-KC-temp)	KC (Single-plus-unique)	KC Category (Single-plus-unique)	KC (Single-plus-unique)	KC Category (Single-plus-unique)	KC (Unique-step-temp)	KC Category (Unique-step-temp)	KC (Rule Names)	KC Category (Rule Names)	KC (Field)	KC Category (Field)	KC (Unique-step-Plus-Single2)	KC Category (Unique-step-Plus-Single2)	KC (Unique-step-Plus-Single2)	KC Category (Unique-step-Plus-Single2)	KC (Rule Names2)	KC Category (Rule Names2)	School	Class
1622	All Data	448c0eb70032034d0d8db2b585f1a933	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:03		1	HINT_REQUEST		HINT_MSG		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	convert_num2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R1, UpdateTable, 21				Single-KC		KC157		KC1		KC1		KC157		KC157		convert_num2		convert-num2		2-7_plus_3-7-convert_num2		Single		convert_num2			
1623	All Data	71a831abd4e23622f73831d5f957c837	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:04		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	convert_num2	2	1	CORRECT	JCommTable5_C1R1	UpdateTable	21					Single-KC		KC157		KC1		KC1		KC157		KC157		convert_num2		convert-num2		2-7_plus_3-7-convert_num2		Single		convert_num2			
1624	All Data	e87bbadacaad829a479d391db011d5d8	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:05		1	HINT_REQUEST		HINT_MSG		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	but_denom1	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R2, UpdateTable, 49				Single-KC		KC113		KC1		KC1		KC113		KC113		but_denom1		denom1		2-7_plus_3-7-but_denom1		Single		but_denom1			
1625	All Data	8e9edcaae9205bb200ae344dcca8d6eb	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:06		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	but_denom1	2	1	CORRECT	JCommTable4_C1R2	UpdateTable	49					Single-KC		KC113		KC1		KC1		KC113		KC113		but_denom1		denom1		2-7_plus_3-7-but_denom1		Single		but_denom1			
1626	All Data	7de6e234a623007c75c190e1aa7834be	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:07		1	HINT_REQUEST		HINT_MSG		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	convert_num1	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R1, UpdateTable, 14				Single-KC		KC116		KC1		KC1		KC116		KC116		convert_num1		converted-num1		2-7_plus_3-7-convert_num1		Single		convert_num1			
1627	All Data	3253f300ed1aa2d4e0b11f1511713ba6	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:08		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	convert_num1	2	1	CORRECT	JCommTable4_C1R1	UpdateTable	14					Single-KC		KC116		KC1		KC1		KC116		KC116		convert_num1		converted-num1		2-7_plus_3-7-convert_num1		Single		convert_num1			
1628	All Data	d556f771deaafead87cb0fb9b32a9350	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:09		1	HINT_REQUEST		HINT_MSG		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	answer_denom	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable6_C1R2, UpdateTable, 49				Single-KC		KC13		KC1		KC1		KC13		KC13		answer_denom		answer-denom		2-7_plus_3-7-answer_denom		Single		answer_denom			
1629	All Data	b7c0a3e4c0358cf803ad2a7c43216630	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:10		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	answer_denom	2	1	CORRECT	JCommTable6_C1R2	UpdateTable	49					Single-KC		KC13		KC1		KC1		KC13		KC13		answer_denom		answer-denom		2-7_plus_3-7-answer_denom		Single		answer_denom			
1630	All Data	70a7571c63e683150a5d96d19a84f00c	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:11		1	HINT_REQUEST		HINT_MSG		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	answer_num	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable6_C1R1, UpdateTable, 35				Single-KC		KC74		KC1		KC1		KC74		KC74		answer_num		answer-num		2-7_plus_3-7-answer_num		Single		answer_num			
1631	All Data	2ba8122b58e5d7bf6737f8eb4d64d854	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:12		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	answer_num	2	1	CORRECT	JCommTable6_C1R1	UpdateTable	35					Single-KC		KC74		KC1		KC1		KC74		KC74		answer_num		answer-num		2-7_plus_3-7-answer_num		Single		answer_num			
1632	All Data	8cc5b86c464ddd6b458133ef90799bce	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:13		1	HINT_REQUEST		HINT_MSG		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	done	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: done, ButtonPressed, -1				Single-KC		KC155		KC1		KC1		KC155		KC155		done		done		2-7_plus_3-7-done		Single		done			
1633	All Data	40d3c2fe9ead91ee481106942d7a81e6	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:14		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:00:01	done	2	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC155		KC1		KC1		KC155		KC155		done		done		2-7_plus_3-7-done		Single		done			
1634	All Data	f92014079dc0f46aa4c7b5137fce5b7b	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:15		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	but_denom1	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R2, UpdateTable, 45				Single-KC		KC170		KC1		KC1		KC170		KC170		but_denom1		denom1		2-5_plus_5-9-but_denom1		Single		but_denom1			
1635	All Data	f10cd20a97bc060d245fa0970e17b9ee	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:16		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	but_denom1	2	1	CORRECT	JCommTable4_C1R2	UpdateTable	45					Single-KC		KC170		KC1		KC1		KC170		KC170		but_denom1		denom1		2-5_plus_5-9-but_denom1		Single		but_denom1			
1636	All Data	6c2c24e57d7469d31603db5c2f60adc3	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:17		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	10					Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
1637	All Data	4ec3deb09a0987a029414092866382a3	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:18		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	but_denom2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R2, UpdateTable, 45				Single-KC		KC169		KC1		KC1		KC169		KC169		but_denom2		denom2		2-5_plus_5-9-but_denom2		Single		but_denom2			
1638	All Data	9f98eb1285faf023f912567ebf54ba8c	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:19		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	but_denom2	2	1	CORRECT	JCommTable5_C1R2	UpdateTable	45					Single-KC		KC169		KC1		KC1		KC169		KC169		but_denom2		denom2		2-5_plus_5-9-but_denom2		Single		but_denom2			
1639	All Data	4945ba0ccbc84cf24964c21afff7196d	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:20		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num1	2	0	INCORRECT	JCommTable4_C1R1	UpdateTable	10					Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
1640	All Data	50f4b1997438d80bdfa5e9f6cb6e1ef9	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:21		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num2	1	0	INCORRECT	JCommTable5_C1R1	UpdateTable	45					Single-KC		KC134		KC1		KC1		KC134		KC134		convert_num2		convert-num2		2-5_plus_5-9-convert_num2		Single		convert_num2			
1641	All Data	e94d76712fd6767bad7156f5f0cddd3e	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:22		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num2	2	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R1, UpdateTable, 25				Single-KC		KC134		KC1		KC1		KC134		KC134		convert_num2		convert-num2		2-5_plus_5-9-convert_num2		Single		convert_num2			
1642	All Data	dfb784b2b5520b5d8a58f71dc2702981	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:23		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num2	3	1	CORRECT	JCommTable5_C1R1	UpdateTable	25					Single-KC		KC134		KC1		KC1		KC134		KC134		convert_num2		convert-num2		2-5_plus_5-9-convert_num2		Single		convert_num2			
1643	All Data	f55debc96ec29b852d8207d45ca3a29a	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:24		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num1	3	0	INCORRECT	JCommTable4_C1R1	UpdateTable	10					Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
1644	All Data	4040b2bc880366fcbe283fbedb1c9d9b	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:25		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num1	4	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R1, UpdateTable, 18				Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
1645	All Data	12af7a19da8007d598756e2e46ec004f	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:26		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	convert_num1	5	1	CORRECT	JCommTable4_C1R1	UpdateTable	18					Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
1646	All Data	c3092ea01db16133cc2b57c6300f3d6f	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:27		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	45					Single-KC		KC93		KC1		KC1		KC93		KC93		answer_denom		answer-denom		2-5_plus_5-9-answer_denom		Single		answer_denom			
1647	All Data	bbaec782e7c81246edde15227f7256fe	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:28		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	43					Single-KC		KC179		KC1		KC1		KC179		KC179		answer_num		answer-num		2-5_plus_5-9-answer_num		Single		answer_num			
1648	All Data	0131a0dc19ca00bbd23e3ad5a973c498	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:29		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:14	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC129		KC1		KC1		KC129		KC129		done		done		2-5_plus_5-9-done		Single		done			
1649	All Data	80eed6b2892cf17a1c77c0fcb77e4a5d	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:30		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	81					Single-KC		KC152		KC1		KC1		KC152		KC152		but_denom1		denom1		6-9_plus_2-9-but_denom1		Single		but_denom1			
1650	All Data	74d5a62dd1f51bc13fc7834849825b26	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:31		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	54					Single-KC		KC30		KC1		KC1		KC30		KC30		convert_num1		converted-num1		6-9_plus_2-9-convert_num1		Single		convert_num1			
1651	All Data	761864840e5bce7661726bc8b63a9740	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:32		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	81					Single-KC		KC37		KC1		KC1		KC37		KC37		but_denom2		denom2		6-9_plus_2-9-but_denom2		Single		but_denom2			
1652	All Data	3f38f02a5d48500d36deffa7bc162b5f	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:33		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	18					Single-KC		KC33		KC1		KC1		KC33		KC33		convert_num2		convert-num2		6-9_plus_2-9-convert_num2		Single		convert_num2			
1653	All Data	7c57f14a2372ba147309c1420e8b04ed	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:34		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	81					Single-KC		KC71		KC1		KC1		KC71		KC71		answer_denom		answer-denom		6-9_plus_2-9-answer_denom		Single		answer_denom			
1654	All Data	17b6a1107c7520f66106592b96ef4ad7	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:35		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	72					Single-KC		KC9		KC1		KC1		KC9		KC9		answer_num		answer-num		6-9_plus_2-9-answer_num		Single		answer_num			
1655	All Data	4c65af136fc657d3de4bda44a4cb5fa2	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:36		1	ATTEMPT		RESULT		SimStudent	6-9_plus_2-9	1	1969-12-31 19:00:29	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC125		KC1		KC1		KC125		KC125		done		done		6-9_plus_2-9-done		Single		done			
1656	All Data	d6260fb5a654254e8323780805f4dea9	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:37		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	64					Single-KC		KC59		KC1		KC1		KC59		KC59		but_denom2		denom2		3-16_plus_1-4-but_denom2		Single		but_denom2			
1657	All Data	5504cf2171c5c18f751af65bf1e30a89	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:38		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	64					Single-KC		KC120		KC1		KC1		KC120		KC120		but_denom1		denom1		3-16_plus_1-4-but_denom1		Single		but_denom1			
1658	All Data	3a436511d85f921532b4347af847b8e8	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:39		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	12					Single-KC		KC87		KC1		KC1		KC87		KC87		convert_num1		converted-num1		3-16_plus_1-4-convert_num1		Single		convert_num1			
1659	All Data	4ff10a35d653121c577a7d54ab138a9f	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:40		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	16					Single-KC		KC115		KC1		KC1		KC115		KC115		convert_num2		convert-num2		3-16_plus_1-4-convert_num2		Single		convert_num2			
1660	All Data	81b72395812c7b30f6221d05e85e9ed8	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:41		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	64					Single-KC		KC64		KC1		KC1		KC64		KC64		answer_denom		answer-denom		3-16_plus_1-4-answer_denom		Single		answer_denom			
1661	All Data	684f7eda29bbf54d445831f858029d78	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:42		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	28					Single-KC		KC35		KC1		KC1		KC35		KC35		answer_num		answer-num		3-16_plus_1-4-answer_num		Single		answer_num			
1662	All Data	cd3dbb5fb92cbf3ac3021e4346a3fa5c	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:43		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:36	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC67		KC1		KC1		KC67		KC67		done		done		3-16_plus_1-4-done		Single		done			
1663	All Data	a3a4a7f7c08d98a96e496b198dd5ed3d	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:44		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	48					Single-KC		KC42		KC1		KC1		KC42		KC42		but_denom1		denom1		1-6_plus_3-8-but_denom1		Single		but_denom1			
1664	All Data	2fad1560136ce2ec3470436f1be41590	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:45		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC48		KC1		KC1		KC48		KC48		convert_num1		converted-num1		1-6_plus_3-8-convert_num1		Single		convert_num1			
1665	All Data	b61a312ded3f2a02132c0a0ef5612c35	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:46		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	48					Single-KC		KC36		KC1		KC1		KC36		KC36		but_denom2		denom2		1-6_plus_3-8-but_denom2		Single		but_denom2			
1666	All Data	aaf032deab289c3afb8ec1fae94b6400	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:47		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	18					Single-KC		KC148		KC1		KC1		KC148		KC148		convert_num2		convert-num2		1-6_plus_3-8-convert_num2		Single		convert_num2			
1667	All Data	0a6c2fcb3914cc494ba87522c677f486	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:48		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	26					Single-KC		KC53		KC1		KC1		KC53		KC53		answer_num		answer-num		1-6_plus_3-8-answer_num		Single		answer_num			
1668	All Data	3de70055dd5c83c6457ea0c0158cf85b	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:49		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	48					Single-KC		KC139		KC1		KC1		KC139		KC139		answer_denom		answer-denom		1-6_plus_3-8-answer_denom		Single		answer_denom			
1669	All Data	7624b22ab4ee8d930b831c5a31c28821	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:50		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:00:43	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC92		KC1		KC1		KC92		KC92		done		done		1-6_plus_3-8-done		Single		done			
1670	All Data	c0ac5cb226662bc0cf9f5224e1789e68	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:51		1	ATTEMPT		RESULT		SimStudent	4-5_plus_1-10	1	1969-12-31 19:00:50	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	50					Single-KC		KC32		KC1		KC1		KC32		KC32		but_denom1		denom1		4-5_plus_1-10-but_denom1		Single		but_denom1			
1671	All Data	24966e3a6ad55b75790d43bdbfee5cd2	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:52		1	ATTEMPT		RESULT		SimStudent	4-5_plus_1-10	1	1969-12-31 19:00:50	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	40					Single-KC		KC141		KC1		KC1		KC141		KC141		convert_num1		converted-num1		4-5_plus_1-10-convert_num1		Single		convert_num1			
1672	All Data	8f92fdbb21225a43b36dda9da0c7782f	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:53		1	ATTEMPT		RESULT		SimStudent	4-5_plus_1-10	1	1969-12-31 19:00:50	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	50					Single-KC		KC18		KC1		KC1		KC18		KC18		but_denom2		denom2		4-5_plus_1-10-but_denom2		Single		but_denom2			
1673	All Data	839bd1052251967330906fac1d0fdb17	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:54		1	ATTEMPT		RESULT		SimStudent	4-5_plus_1-10	1	1969-12-31 19:00:50	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	5					Single-KC		KC45		KC1		KC1		KC45		KC45		convert_num2		convert-num2		4-5_plus_1-10-convert_num2		Single		convert_num2			
1674	All Data	de6676491940a1d317b8c8660ff546c3	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:55		1	ATTEMPT		RESULT		SimStudent	4-5_plus_1-10	1	1969-12-31 19:00:50	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	50					Single-KC		KC161		KC1		KC1		KC161		KC161		answer_denom		answer-denom		4-5_plus_1-10-answer_denom		Single		answer_denom			
1675	All Data	9e6a3b0a38d6c22d084e82150642549f	6ca4c4b6-4f45-49bd-b72a-045ff55d4664	b6a13e4c-4a40-4a04-babb-6e880ab94662	1969-12-31 19:00:56		1	ATTEMPT		RESULT		SimStudent	4-5_plus_1-10	1	1969-12-31 19:00:50	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	45					Single-KC		KC117		KC1		KC1		KC117		KC117		answer_num		answer-num		4-5_plus_1-10-answer_num		Single		answer_num			
